    0.133016      833.6819576442      578.9457228612      202.0722152631      819.8896844431     1562.2206998528     1441.6705745359
    0.135391      844.7305813993      589.0698737834      208.3005643474      816.6193464375     1559.2827679591     1438.3694580395
    0.137767      855.5837923383      599.1315998948      214.5797882453      813.2666599570     1556.1674173857     1435.0748592388
    0.140142      866.2400907590      609.1279371430      220.9067792550      809.8315849509     1552.8746290784     1431.7897358034
    0.142517      876.6981887274      619.0560257020      227.2783898994      806.3141831260     1549.4046570243     1428.5170382666
    0.144892      886.9570186537      628.9131162772      233.6914352652      802.7146220977     1545.7580215918     1425.2597045581
    0.147268      897.0157416162      638.6965757010      240.1426954354      799.0331794710     1541.9355024359     1422.0206542922
    0.149643      906.8737553813      648.4038917715      246.6289180137      795.2702468397     1537.9381310386     1418.8027828280
    0.152018      916.5307020669      658.0326772828      253.1468207395      791.4263336945     1533.7671829516     1415.6089551245
    0.154394      925.9864753878      667.5806731990      259.6930941923      787.5020712301     1529.4241698184     1412.4419994188
    0.156769      935.2412274212      677.0457509174      266.2644045822      783.4982160382     1524.9108312542     1409.3047007612
    0.159144      944.2953748228      686.4259135670      272.8573966250      779.4156536775     1520.2291266653     1406.1997944465
    0.161519      953.1496044210      695.7192962849      279.4686964984      775.2554021075     1515.3812270999     1403.1299593896
    0.163895      961.8048781121      704.9241654116      286.0949148767      771.0186149742     1510.3695072216     1400.0978114967
    0.166270      970.2624369738      714.0389165384      292.7326500397      766.7065847364     1505.1965375096     1397.1058970920
    0.168645      978.5238045123      723.0620713415      299.3784910534      762.3207456167     1499.8650767918     1394.1566864660
    0.171021      986.5907889540      731.9922731262      306.0290210176      757.8626763673     1494.3780652295     1391.2525676156
    0.173396      994.4654844910      740.8282810012      312.6808203760      753.3341028327     1488.7386178793     1388.3958402520
    0.175771     1002.1502713878      749.5689625938      319.3304702858      748.7369002965     1482.9500189696     1385.5887101585
    0.178146     1009.6478148582      758.2132852076      325.9745560397      744.0730955962     1477.0157170433     1382.8332839791
    0.180522     1016.9610626201      766.7603053099      332.6096705386      739.3448689890     1470.9393211306     1380.1315645253
    0.182897     1024.0932410437      775.2091562250      339.2324178064      734.5545557515     1464.7245981355     1377.4854466841
    0.185272     1031.0478498098      783.5590338901      345.8394165449      729.7046474948     1458.3754716390     1374.8967140118
    0.187648     1037.8286550056      791.8091805075      352.4273037204      724.7977931762     1451.8960223452     1372.3670360921
    0.190023     1044.4396805940      799.9588659051      358.9927381789      719.8367997860     1445.2904904282     1369.8979667308
    0.192398     1050.8851982065      808.0073663826      365.5324042821      714.8246326898     1438.5632800654     1367.4909430522
    0.194773     1057.1697152228      815.9539407843      372.0430155593      709.7644156009     1431.7189664901     1365.1472855497
    0.197149     1063.2979611202      823.7978034951      378.5213183688      704.6594301613     1424.7623059377     1362.8681991294
    0.199524     1069.2748720930      831.5380940007      384.9640955621      699.5131151051     1417.6982489192     1360.6547751719
    0.201899     1075.1055739663      839.1738425879      391.3681701450      694.3290649776     1410.5319573239     1358.5079946150
    0.204275     1080.7953634515      846.7039316839      397.7304089293      689.1110283829     1403.2688259332     1356.4287320437
    0.206650     1086.3496878122      854.1270522380      404.0477261671      683.8629057310     1395.9145090256     1354.4177607459
    0.209025     1091.7741230404      861.4416544398      410.3170871623      678.5887464531     1388.4749528742     1352.4757586661
    0.211400     1097.0743506613      868.6458919355      416.5355118522      673.2927456561     1380.9564350959     1350.6033151378
    0.213776     1102.2561333150      875.7375585501      422.7000783511      667.9792401813     1373.3656120463     1348.8009381802
    0.216151     1107.3252892820      882.7140163429      428.8079264503      662.6527040355     1365.7095759582     1347.0690617929
    0.218526     1112.2876661429      889.5721136154      434.8562610667      657.3177431619     1357.9959254981     1345.4080509057
    0.220902     1117.1491137796      896.3080912598      440.8423556320      651.9790895133     1350.2328710114     1343.8181842522
    0.223277     1121.9154569411      902.9174755739      446.7635554171      646.6415943970     1342.4366411533     1342.2923502615
    0.225652     1126.5924676050      909.3949553994      452.6172807826      641.3102210562     1334.5940574539     1340.8535914702
    0.228027     1131.1858373770      915.7342411681      458.4010303486      635.9900364538     1326.7389602438     1339.4788163434
    0.230403     1135.7011501683      921.9279032035      464.1123840772      630.6862022300     1318.8749574652     1338.1762095305
    0.232778     1140.1438553924      927.9671864797      469.7490062589      625.4039648020     1311.0149283779     1336.9459112417
    0.235153     1144.5192419138      933.8417990683      475.3086483965      620.1486445814     1303.1731557826     1335.7880947967
    0.237529     1148.8324129724      939.5396718528      480.7891519787      614.9256242850     1295.3655868130     1334.7029446241
    0.239904     1153.0882622923      945.0466879651      486.1884511359      609.7403363227     1287.6101002084     1333.6906582673
    0.242279     1157.2914515664      950.3463821255      491.5045751711      604.5982492496     1279.9268018058     1332.7514504127
    0.244654     1161.4463894906      955.4196130782      496.7356509581      599.5048532772     1272.3383474909     1331.8855564567
    0.247030     1165.5572124964      960.2442172279      501.8799052000      594.4656448471     1264.8702860198     1331.0932350637
    0.249405     1169.6277673130      964.7946591408      506.9356665407      589.4861102774     1257.5514062129     1330.3747695304
    0.251780     1173.6615954621      969.0417056191      511.9013675223      584.5717085075     1250.4140618881     1329.7304678835
    0.254156     1177.6619197727      972.9521652871      516.7755463807      579.7278529727     1243.4944326387     1329.1606616806
    0.256531     1181.6316329762      976.4887551442      521.5568486730      574.9598926578     1236.8326590304     1328.6657035155
    0.258906     1185.5732884272      979.6101780471      526.2440287302      570.2730923908     1230.4727682756     1328.2459632489
    0.261281     1189.4890929765      982.2715166770      530.8359509271      565.6726124535     1224.4622848424     1327.9018230006
    0.263657     1193.3809020105      984.4250623834      535.3315907642      561.1634876015     1218.8514076171     1327.6336709543
    0.266032     1197.2502166570      986.0216889373      539.7300357545      556.7506056046     1213.6916435856     1327.4418940294
    0.268407     1201.0981831550      987.0128362964      544.0304861090      552.4386854314     1209.0338329324     1327.3268694840
    0.270783     1204.9255943760      987.3530755455      548.2322552249      548.2322552155     1204.9255943847     1327.2889555096
    0.270783      548.2322552155      548.2322552249      987.3530755455     1204.9255943760     1204.9255943847     1327.2889555096
    0.273117      552.2648805234      544.2053082088      987.0121680178     1208.6698622839     1201.4662507220     1327.3249174790
    0.275451      556.2012069160      540.2882883604      985.9759254651     1212.3947831252     1198.6083670098     1327.4359507956
    0.277786      560.0409028657      536.4848318170      984.2266892459     1216.1001273561     1196.3714978309     1327.6222928492
    0.280120      563.7837421770      532.7983164436      981.7594883775     1219.7853610023     1194.7624765133     1327.8841203502
    0.282454      567.4296034187      529.2318431063      978.5826194923     1223.4496568242     1193.7748507849     1328.2215367153
    0.284789      570.9784691364      525.7882178022      974.7170141644     1227.0919074294     1193.3895322120     1328.6345587283
    0.287123      574.4304248478      522.4699348359      970.1945334804     1230.7107403600     1193.5765195061     1329.1231024662
    0.289457      577.7856578194      519.2791612438      965.0555318091     1234.3045351808     1194.2973537021     1329.6869684788
    0.291792      581.0444556216      516.2177226628      959.3461197399     1237.8714425875     1195.5078751923     1330.3258262059
    0.294126      584.2072044604      513.2870908330      953.1155223713     1241.4094055439     1197.1608863844     1331.0391976245
    0.296460      587.2743872833      510.4883729151      946.4138136896     1244.9161824338     1199.2084391854     1331.8264401334
    0.298795      590.2465816608      507.8223027871      939.2901676902     1248.3893721766     1201.6036065981     1332.6867287150
    0.301129      593.1244574407      505.2892344684      931.7916470227     1251.8264412050     1204.3017175766     1333.6190374602
    0.303463      595.9087741769      502.8891377972      923.9624710847     1255.2247521336     1207.2611131401     1334.6221206026
    0.305798      598.6003783337      500.6215964631      915.8436678264     1258.5815938593     1210.4435193957     1335.6944932942
    0.308132      601.2002002663      498.4858084674      907.4730064777     1261.8942127328     1213.8141401614     1336.8344124495
    0.310466      603.7092509809      496.4805890574      898.8851191850     1265.1598443219     1217.3415610938     1338.0398580970
    0.312801      606.1286186770      494.6043761481      890.1117378276     1268.3757451661     1220.9975389286     1339.3085157940
    0.315135      608.4594650755      492.8552382123      881.1819915044     1271.5392238044     1224.7567302049     1340.6377607756
    0.317469      610.7030215380      491.2308845917      872.1227270160     1274.6476702520     1228.5963969958     1342.0246446041
    0.319804      612.8605849826      489.7286781474      862.9588279310     1277.6985830366     1232.4961138776     1343.4658851532
    0.322138      614.9335136026      488.3456501418      853.7135175600     1280.6895928766     1236.4374906199     1344.9578607795
    0.324472      616.9232223948      487.0785172151      844.4086378977     1283.6184821217     1240.4039183115     1346.4966094962
    0.326807      618.8311785079      485.9237002970      835.0649010278     1286.4831991818     1244.3803421746     1348.0778338510
    0.329141      620.6588964171      484.8773452732      825.7021122474     1289.2818673505     1248.3530615297     1349.6969120329
    0.331475      622.4079329382      483.9353452079      816.3393657675     1292.0127876693     1252.3095557333     1351.3489154833
    0.333810      624.0798820900      483.0933639139      806.9952146813     1294.6744357759     1256.2383340429     1353.0286329930
    0.336144      625.6763698186      482.3468606497      797.6878172308     1297.2654530002     1260.1288069805     1354.7306009429
    0.338478      627.1990485967      481.6911157210      788.4350614406     1299.7846322868     1263.9711766884     1356.4491390286
    0.340813      628.6495919109      481.1212567619      779.2546700502     1302.2308998093     1267.7563438606     1358.1783905261
    0.343147      630.0296886537      480.6322854752      770.1642874493     1304.6032933606     1271.4758290198     1359.9123659310
    0.345481      631.3410374342      480.2191046176      761.1815500526     1306.9009387463     1275.1217061320     1361.6449886656
    0.347816      632.5853408269      479.8765450249      752.3241412760     1309.1230254541     1278.6865467860     1363.3701415015
    0.350150      633.7642995740      479.5993924858      743.6098320184     1311.2687828312     1282.1633733892     1365.0817123871
    0.352484      634.8796067605      479.3824142856      735.0565073175     1313.3374578763     1285.5456200408     1366.7736384957
    0.354819      635.9329419824      479.2203852570      726.6821796474     1315.3282955705     1288.8270999282     1368.4399474955
    0.357153      636.9259655261      479.1081131958      718.5049891641     1317.2405224464     1292.0019782588     1370.0747952676
    0.359487      637.8603125804      479.0404635096      710.5431910815     1319.0733338590     1295.0647498824     1371.6724995395
    0.361822      638.7375875028      479.0123829937      702.8151302874     1320.8258851860     1298.0102208810     1373.2275691350
    0.364156      639.5593581598      479.0189226388      695.3392032762     1322.4972869784     1300.8334935121     1374.7347287570
    0.366490      640.3271503638      479.0552593956      688.1338074995     1324.0866038995     1303.5299539766     1376.1889393991
    0.368825      641.0424424285      479.1167168364      681.2172783042     1325.5928571565     1306.0952625658     1377.5854146240
    0.371159      641.7066598644      479.1987846688      674.6078137560     1327.0150300239     1308.5253458008     1378.9196330524
    0.373493      642.3211702359      479.2971370680      668.3233878192     1328.3520759978     1310.8163902381     1380.1873474687
    0.375828      642.8872782019      479.4076498096      662.3816525928     1329.6029290876     1312.9648376606     1381.3845909882
    0.378162      643.4062207607      479.5264161930      656.7998305716     1330.7665157454     1314.9673814120     1382.5076807367
    0.380496      643.8791627205      479.6497617532      651.5945982059     1331.8417679501     1316.8209636707     1383.5532194845
    0.382831      644.3071924146      479.7742577701      646.7819623671     1332.8276369878     1318.5227734842     1384.5180956492
    0.385165      644.6913176812      479.8967335864      642.3771316610     1333.7231075108     1320.0702454149     1385.3994820515
    0.387499      645.0324621262      480.0142877517      638.3943848637     1334.5272114967     1321.4610586659     1386.1948337666
    0.389834      645.3314616860      480.1242980124      634.8469390500     1335.2390417736     1322.6931365772     1386.9018853744
    0.392168      645.5890615053      480.2244301704      631.7468202311     1335.8577648213     1323.7646463973     1387.5186478729
    0.394502      645.8059131476      480.3126458328      629.1047394831     1336.3826325977     1324.6739992515     1388.0434054790
    0.396837      645.9825721479      480.3872090742      626.9299776207     1336.8129931802     1325.4198502382     1388.4747125065
    0.399171      646.1194959227      480.4466920342      625.2302814259     1337.1483000474     1326.0010985994     1388.8113904792
    0.401505      646.2170420450      480.4899794687      624.0117742720     1337.3881198559     1326.4168879186     1389.0525256046
    0.403840      646.2754668943      480.5162722715      623.2788836917     1337.5321386029     1326.6666063112     1389.1974667110
    0.406174      646.2949246872      480.5250899793      623.0342880162     1337.5801660859     1326.7498865790     1389.2458237201
    0.406174      480.5250899793      623.0342880162      646.2949246872     1326.7498865790     1337.5801660859     1389.2458237201
    0.408519      480.1576167099      622.9951615572      646.6026177096     1322.3868548384     1341.8372362980     1389.2674313456
    0.410864      479.0638289655      622.8775317336      647.5171329002     1314.9135302119     1348.9925705823     1389.3323720248
    0.413209      477.2686207838      622.6806494904      649.0137807077     1306.8560743235     1356.5196906572     1389.4409977876
    0.415554      474.8104047872      622.4032739990      651.0544890647     1298.5535787910     1364.0789791853     1389.5938907718
    0.417899      471.7372992773      622.0436839768      653.5916159117     1290.0866234283     1371.5891246224     1389.7918563911
    0.420244      468.1030507362      621.5996933884      656.5720261586     1281.4831955824     1379.0212061343     1390.0359138490
    0.422589      463.9633600787      621.0686713789      659.9407647432     1272.7552547523     1386.3621344092     1390.3272840732
    0.424934      459.3730018366      620.4475662539      663.6439366024     1263.9085356168     1393.6048552137     1390.6673751723
    0.427279      454.3838467174      619.7329332775      667.6306831135     1254.9459281347     1400.7449769984     1391.0577655398
    0.429624      449.0437040727      618.9209660228      671.8543384708     1245.8688586957     1407.7793985335     1391.5001847524
    0.431969      443.3958076439      618.0075309728      676.2729426273     1236.6779291348     1414.7056797234     1391.9964924383
    0.434314      437.4787511005      616.9882050343      680.8493042873     1227.3732425236     1421.5217266366     1392.5486553117
    0.436659      431.3267051787      615.8583155954      685.5507821400     1217.9545831892     1428.2256232494     1393.1587225984
    0.439004      424.9697886305      614.6129827293      690.3489121227     1208.4215234449     1434.8155373645     1393.8288000989
    0.441350      418.4345049463      613.2471631205      695.2189687517     1198.7734910856     1441.2896665908     1394.5610231579
    0.443695      411.7441891566      611.7556952702      700.1395162119     1189.0098147461     1447.6462072237     1395.3575288311
    0.446040      404.9194325739      610.1333455195      705.0919813456     1179.1297561918     1453.8833368901     1396.2204275569
    0.448385      397.9784691893      608.3748544206      710.0602648239     1169.1325345794     1459.9992058535     1397.1517746552
    0.450730      390.9375174120      606.4749829801      715.0303968122     1159.0173455922     1465.9919340028     1398.1535419845
    0.453075      383.8110767144      604.4285583012      719.9902375674     1148.7833771816     1471.8596117204     1399.2275900964
    0.455420      376.6121819158      602.2305181589      724.9292202334     1138.4298229746     1477.6003034975     1400.3756412232
    0.457765      369.3526193192      599.8759540602      729.8381316201     1127.9558940082     1483.2120535596     1401.5992534292
    0.460110      362.0431094033      597.3601523618      734.7089262649     1117.3608292125     1488.6928930061     1402.8997962447
    0.462455      354.6934606986      594.6786330478      739.5345691475     1106.6439049110     1494.0408481192     1404.2784280808
    0.464800      347.3126991193      591.8271858071      744.3089027897     1095.8044435147     1499.2539495903     1405.7360757004
    0.467145      339.9091765491      588.8019030903      749.0265349400     1084.8418215215     1504.3302424772     1407.2734159882
    0.469490      332.4906619745      585.5992098740      753.6827435550     1073.7554768954     1509.2677967440     1408.8908602283
    0.471835      325.0644179797      582.2158899114      758.2733962631     1062.5449158712     1514.0647182641     1410.5885410557
    0.474180      317.6372649815      578.6491083005      762.7948819372     1051.2097192126     1518.7191601869     1412.3663022068
    0.476525      310.2156351992      574.8964302602      767.2440523829     1039.7495479436     1523.2293345777     1414.2236911461
    0.478870      302.8056180295      570.9558360563      771.6181724779     1028.1641485611     1527.5935242557     1416.1599546020
    0.481215      295.4129982171      566.8257320784      775.9148773758     1016.4533577357     1531.8100947546     1418.1740369948
    0.483560      288.0432879810      562.5049581194      780.1321356195     1004.6171065032     1535.8775063413     1420.2645816985
    0.485905      280.7017540604      557.9927909588      784.2682172068      992.6554239484     1539.7943260269     1422.4299350335
    0.488250      273.3934404870      553.2889443969      788.3216658076      980.5684403833     1543.5592395108     1424.6681528496
    0.490595      266.1231877531      548.3935659263      792.2912744714      968.3563900214     1547.1710629975     1426.9770095241
    0.492941      258.8956489393      543.3072302595      796.1760642684      956.0196131504     1550.6287548302     1429.3540091726
    0.495286      251.7153032703      538.0309299605      799.9752654056      943.5585578081     1553.9314268854     1431.7963988442
    0.497631      244.5864674958      532.5660634476      803.6883004301      930.9737809659     1557.0783556741     1434.3011834591
    0.499976      237.5133054290      526.9144206485      807.3147691972      918.2659492278     1560.0689930974     1436.8651422330
    0.502321      230.4998359233      521.0781665979      810.8544353342      905.4358390525     1562.9029768036     1439.4848463276
    0.504666      223.5499395274      515.0598232663      814.3072139716      892.4843365096     1565.5801400983     1442.1566774688
    0.507011      216.6673640190      508.8622499097      817.6731605523      879.4124365807     1568.1005213565     1444.8768472760
    0.509356      209.8557289933      502.4886222154      820.9524605586      866.2212420196     1570.4643728885     1447.6414170577
    0.511701      203.1185296513      495.9424105126      824.1454200228      852.9119617864     1572.6721692148     1450.4463178410
    0.514046      196.4591399161      489.2273572957      827.2524567084      839.4859090718     1574.7246147012     1453.2873704184
    0.516391      189.8808149881      482.3474542926      830.2740918660      825.9444989292     1576.6226505127     1456.1603052147
    0.518736      183.3866934299      475.3069192900      833.2109424863      812.2892455351     1578.3674608414     1459.0607817938
    0.521081      176.9797988667      468.1101729054      836.0637139813      798.5217590964     1579.9604783667     1461.9844078517
    0.523426      170.6630413700      460.7618154749      838.8331932398      784.6437424281     1581.4033889093     1464.9267575557
    0.525771      164.4392185873      453.2666042047      841.5202420087      770.6569872232     1582.6981352392     1467.8833891183
    0.528116      158.3110166703      445.6294307132      844.1257905643      756.5633700380     1583.8469200008     1470.8498615082
    0.530461      152.2810110481      437.8552990701      846.6508316395      742.3648480190     1584.8522077213     1473.8217502248
    0.532806      146.3516670848      429.9493044225      849.0964145820      728.0634543948     1585.7167258688     1476.7946620789
    0.535151      140.5253406536      421.9166122791      851.4636397230      713.6612937607     1586.4434649286     1479.7642489377
    0.537496      134.8042786581      413.7624385101      853.7536529387      699.1605371806     1587.0356774708     1482.7262204104
    0.539841      129.1906195213      405.4920301062      855.9676403922      684.5634171351     1587.4968761813     1485.6763554615
    0.542186      123.6863936617      397.1106467276      858.1068234450      669.8722223414     1587.8308308338     1488.6105129521
    0.544532      118.2935239697      388.6235430681      860.1724537313      655.0892924733     1588.0415641823     1491.5246411188
    0.546877      113.0138262919      380.0359520446      862.1658083888      640.2170128091     1588.1333467561     1494.4147860104
    0.549222      107.8490099272      371.3530688234      864.0881854430      625.2578088338     1588.1106905440     1497.2770989070
    0.551567      102.8006781323      362.5800356829      865.9408993429      610.2141408242     1587.9783415566     1500.1078427547
    0.553912       97.8703286283      353.7219277143      867.7252766457      595.0884984438     1587.7412712611     1502.9033976532
    0.556257       93.0593540948      344.7837393542      869.4426518522      579.8833953741     1587.4046668860     1505.6602654351
    0.558602       88.3690426288      335.7703717466      871.0943633924      564.6013640094     1586.9739205983     1508.3750733829
    0.560947       83.8005781399      326.6866209265      872.6817497616      549.2449502402     1586.4546175609     1511.0445771269
    0.563292       79.3550406425      317.5371668220      874.2061458102      533.8167083515     1585.8525228818     1513.6656627723
    0.565637       75.0334063933      308.3265630678      875.6688791861      518.3191960601     1585.1735674754     1516.2353483016
    0.567982       70.8365478146      299.0592276290      877.0712669330      502.7549697151     1584.4238328575     1518.7507843012
    0.570327       66.7652331214      289.7394342310      878.4146122446      487.1265796831     1583.6095349063     1521.2092540597
    0.572672       62.8201255593      280.3713045971      879.7002013766      471.4365659419     1582.7370066254     1523.6081730842
    0.575017       59.0017821331      270.9588014935      880.9293007154      455.6874539024     1581.8126799521     1525.9450880832
    0.577362       55.3106516829      261.5057225859      882.1031540054      439.8817504766     1580.8430666627     1528.2176754598
    0.579707       51.7470721313      252.0156951114      883.2229797335      424.0219404134     1579.8347384315     1530.4237393631
    0.582052       48.3112666885      242.4921713720      884.2899686701      408.1104829145     1578.7943061093     1532.5612093398
    0.584397       45.0033387559      232.9384250565      885.3052815648      392.1498085493     1577.7283982936     1534.6281376308
    0.586742       41.8232652122      223.3575483982      886.2700469952      376.1423164791     1576.6436392706     1536.6226961550
    0.589087       38.7708877041      213.7524501753      887.1853593660      360.0903720056     1575.5466264166     1538.5431732218
    0.591432       35.8459014833      204.1258545634      888.0522770545      343.9963044499     1574.4439071526     1540.3879700128
    0.593778       33.0478412432      194.4803008439      888.8718206990      327.8624053741     1573.3419555539     1542.1555968734
    0.596123       30.3760633067      184.8181439767      889.6449716266      311.6909271484     1572.2471487230     1543.8446694513
    0.598468       27.8297234042      175.1415560381      890.3726704132      295.4840818697     1571.1657430388     1545.4539047224
    0.600813       25.4077491652      165.4525285271      891.0558155726      279.2440406336     1570.1038504031     1546.9821169386
    0.603158       23.1088063367      155.7528755377      891.6952623679      262.9729331592     1569.0674146077     1548.4282135358
    0.605503       20.9312576555      146.0442377919      892.2918217385      246.6728477649     1568.0621879511     1549.7911910356
    0.607848       18.8731132758      136.3280875255      892.8462593370      230.3458316923     1567.0937082363     1551.0701309759
    0.610193       16.9319717241      126.6057342136      893.3592946701      213.9938917687     1566.1672762835     1552.2641959029
    0.612538       15.1049506024      116.8783311177      893.8316003343      197.6189954039     1565.2879340929     1553.3726254563
    0.614883       13.3886067633      107.1468826323      894.2638013419      181.2230719062     1564.4604437917     1554.3947325791
    0.617228       11.7788465647       97.4122524046      894.6564745303      164.8080141090     1563.6892674991     1555.3298998796
    0.619573       10.2708281733       87.6751721929      895.0101480460      148.3756802899     1562.9785482399     1556.1775761757
    0.621918        8.8588598374       77.9362514264      895.3253008992      131.9278963680     1562.3320920332     1556.9372732448
    0.624263        7.5363005705       68.1959874240      895.6023625813      115.4664583591     1561.7533512779     1557.6085628069
    0.626608        6.2954726306       58.4547762218      895.8417127400       98.9931350700     1561.2454095497     1558.1910737603
    0.628953        5.1275980909       48.7129239579      896.0436809063       82.5096710077     1560.8109679153     1558.6844896930
    0.631298        4.0227739310       38.9706587540      896.2085462689       66.0177894830     1560.4523328632     1559.0885466869
    0.633643        2.9700003809       29.2281430340      896.3365374905       49.5191958808     1560.1714059363     1559.4030314316
    0.635988        1.9572746712       19.4854862107      896.4278325636       33.0155810720     1559.9696751429     1559.6277796621
    0.638333        0.9717562245        9.7427576731      896.4825587013       16.5086249412     1559.8482082094     1559.7626749308
    0.640678        0.0000127751        0.0000000000      896.5007922613        0.0000127751     1559.8076477241     1559.8076477243
